delta_id	registry_id	entity_name	candidate_class	scope_policy	registrable_domain	raw_url	normalized_key	preclassification_hint	source
M4B1D0296	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/473/rbvancjiv1do3gfkebkssq9auif5ko39/green-symbols.jpg	https://moysklad.ru/upload/medialibrary/473/rbvancjiv1do3gfkebkssq9auif5ko39/green-symbols.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0297	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/610/8jnhm0k61ia3zztoztm9bua34zq975yj/popular-searches-wb.jpg	https://moysklad.ru/upload/medialibrary/610/8jnhm0k61ia3zztoztm9bua34zq975yj/popular-searches-wb.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0298	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/7f7/335wkxle4x6av99gjfzdeious7thvcmi/lost-revenue.jpg	https://moysklad.ru/upload/medialibrary/7f7/335wkxle4x6av99gjfzdeious7thvcmi/lost-revenue.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0299	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/856/toyexwgnenivo27g1q2slffpo79blzky/price-range.jpg	https://moysklad.ru/upload/medialibrary/856/toyexwgnenivo27g1q2slffpo79blzky/price-range.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0300	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/9ab/to5li589w2zbl4n22c4zvcn4zrt5dvwu/frequency-wb.jpg	https://moysklad.ru/upload/medialibrary/9ab/to5li589w2zbl4n22c4zvcn4zrt5dvwu/frequency-wb.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0301	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/a46/28z3gz3wai7pr2kg6f0485gxd2wrnznx/womens-dress.jpg	https://moysklad.ru/upload/medialibrary/a46/28z3gz3wai7pr2kg6f0485gxd2wrnznx/womens-dress.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0302	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/a7f/bpyk9d56esrm3lzsgrhdrwrrtf1ih2nt/analytics-marketguru.jpg	https://moysklad.ru/upload/medialibrary/a7f/bpyk9d56esrm3lzsgrhdrwrrtf1ih2nt/analytics-marketguru.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0303	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/c91/suu0s842e0pywax2wj5ln3b6xw8xy97b/business-analysis-2.jpg	https://moysklad.ru/upload/medialibrary/c91/suu0s842e0pywax2wj5ln3b6xw8xy97b/business-analysis-2.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0304	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/ca7/4zcz3xs26v5wu8d3drnrbjbnfekfljve/yubka-ballon.jpg	https://moysklad.ru/upload/medialibrary/ca7/4zcz3xs26v5wu8d3drnrbjbnfekfljve/yubka-ballon.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0305	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/cff/c0bzqpgggw7ms2u70h1s6am614glq800/shwabra-ws-new-2.jpg	https://moysklad.ru/upload/medialibrary/cff/c0bzqpgggw7ms2u70h1s6am614glq800/shwabra-ws-new-2.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0306	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/d70/b4lks814g48d11ynpbb8hrxlp7rb1s2o/dynamics-of-popularity.jpg	https://moysklad.ru/upload/medialibrary/d70/b4lks814g48d11ynpbb8hrxlp7rb1s2o/dynamics-of-popularity.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0307	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/ded/202zeete3jibo33vdls72d4qvivb5z1i/business-analysis-1.jpg	https://moysklad.ru/upload/medialibrary/ded/202zeete3jibo33vdls72d4qvivb5z1i/business-analysis-1.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0308	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/f26/jw505lml9jhc8offgpcg65lpzg1q0fqt/calculation-algorithm.png	https://moysklad.ru/upload/medialibrary/f26/jw505lml9jhc8offgpcg65lpzg1q0fqt/calculation-algorithm.png	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0309	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/f58/03p5a3ob3loqylu2ur15ye80a24695g7/shwabra-ws-new.jpg	https://moysklad.ru/upload/medialibrary/f58/03p5a3ob3loqylu2ur15ye80a24695g7/shwabra-ws-new.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0310	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/upload/medialibrary/fff/xuth6km4owwvp793040ncjywoj4gkzyn/regional-shipment.jpg	https://moysklad.ru/upload/medialibrary/fff/xuth6km4owwvp793040ncjywoj4gkzyn/regional-shipment.jpg	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0311	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vnedrenie/	https://moysklad.ru/vnedrenie	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0312	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vopros-otvet/	https://moysklad.ru/vopros-otvet	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0313	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vozmozhnosti/	https://moysklad.ru/vozmozhnosti	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0314	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vozmozhnosti/dlja-onlajn-torgovli/	https://moysklad.ru/vozmozhnosti/dlja-onlajn-torgovli	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0315	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vozmozhnosti/dlja-optovoj-torgovli/	https://moysklad.ru/vozmozhnosti/dlja-optovoj-torgovli	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0316	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vozmozhnosti/dlja-proizvodstva/	https://moysklad.ru/vozmozhnosti/dlja-proizvodstva	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0317	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://www.moysklad.ru/vozmozhnosti/dlja-roznichnoj-torgovli/	https://moysklad.ru/vozmozhnosti/dlja-roznichnoj-torgovli	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0318	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://partners.moysklad.ru/	https://partners.moysklad.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0319	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://partners.moysklad.ru/affiliate/	https://partners.moysklad.ru/affiliate	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0320	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://status.moysklad.ru/	https://status.moysklad.ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0321	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	moysklad.ru	https://support.moysklad.ru/hc/ru	https://support.moysklad.ru/hc/ru	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0322	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://app.mpboost.pro/	https://app.mpboost.pro	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0323	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/	https://mpboost.pro	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0324	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/consent_to_processing_of_posted_photos_and_videos.pdf	https://mpboost.pro/analytics/docs/consent_to_processing_of_posted_photos_and_videos.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0325	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/consent_to_publish_reviews.pdf	https://mpboost.pro/analytics/docs/consent_to_publish_reviews.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0326	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/consent_to_send_advertising.pdf	https://mpboost.pro/analytics/docs/consent_to_send_advertising.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0327	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/consent_to_the_processing_and_use_of_cookies.pdf	https://mpboost.pro/analytics/docs/consent_to_the_processing_and_use_of_cookies.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0328	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/consent_to_the_processing_of_personal_data.pdf	https://mpboost.pro/analytics/docs/consent_to_the_processing_of_personal_data.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0329	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/functional-capabilities.pdf	https://mpboost.pro/analytics/docs/functional-capabilities.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0330	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/policy_on_the_processing_of_personal_data.pdf	https://mpboost.pro/analytics/docs/policy_on_the_processing_of_personal_data.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0331	REG025	Mpboost	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpboost.pro	https://mpboost.pro/analytics/docs/public_offer_user_agreement.pdf	https://mpboost.pro/analytics/docs/public_offer_user_agreement.pdf	NON_HTML_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0332	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/cookies	https://mpfact.ru/cookies	LEGAL_OR_CORPORATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0333	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/dashboard-wb	https://mpfact.ru/dashboard-wb	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0334	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/help-for-sellers	https://mpfact.ru/help-for-sellers	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0335	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/legal-1	https://mpfact.ru/legal-1	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0336	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/partneram	https://mpfact.ru/partneram	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0337	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/privacy-1	https://mpfact.ru/privacy-1	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0338	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/stati	https://mpfact.ru/stati	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0339	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/tpost/77xsa4aop1-zachem-nuzhni-servisi-analitiki-dlya-mar	https://mpfact.ru/tpost/77xsa4aop1-zachem-nuzhni-servisi-analitiki-dlya-mar	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0340	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/tpost/992bh6usp1-obnovlenie-otcheta-ruka-na-pulse-vizualn	https://mpfact.ru/tpost/992bh6usp1-obnovlenie-otcheta-ruka-na-pulse-vizualn	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0341	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/tpost/cdxb4kfxe1-kak-schitat-dohod-sellera-pri-skidkah-ma	https://mpfact.ru/tpost/cdxb4kfxe1-kak-schitat-dohod-sellera-pri-skidkah-ma	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0342	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://mpfact.ru/tpost/zakonoproekt-komissii-marketplejsov-rossijskie-sellery	https://mpfact.ru/tpost/zakonoproekt-komissii-marketplejsov-rossijskie-sellery	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0343	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://seller.mpfact.ru/login	https://seller.mpfact.ru/login	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0344	REG026	Mpfact	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpfact.ru	https://seller.mpfact.ru/registration	https://seller.mpfact.ru/registration	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0345	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://app.mpmgr.ru/auth/signin	https://app.mpmgr.ru/auth/signin	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0346	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://app.mpmgr.ru/auth/signup	https://app.mpmgr.ru/auth/signup	AUTH_OR_PRIVATE_CANDIDATE	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0347	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/about	https://mpmgr.ru/about	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0348	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/blog	https://mpmgr.ru/blog	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0349	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/docs/getting-started/review	https://mpmgr.ru/docs/getting-started/review	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0350	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/ai	https://mpmgr.ru/features/ai	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0351	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/analytics	https://mpmgr.ru/features/analytics	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0352	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/analytics/ozon	https://mpmgr.ru/features/analytics/ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0353	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/analytics/wildberries	https://mpmgr.ru/features/analytics/wildberries	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0354	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/analytics/yandex-market	https://mpmgr.ru/features/analytics/yandex-market	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0355	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/api	https://mpmgr.ru/features/api	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0356	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-barcodes	https://mpmgr.ru/features/auto-barcodes	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0357	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-campaigns	https://mpmgr.ru/features/auto-campaigns	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0358	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-campaigns/ozon	https://mpmgr.ru/features/auto-campaigns/ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0359	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-campaigns/wildberries	https://mpmgr.ru/features/auto-campaigns/wildberries	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0360	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-campaigns/yandex-market	https://mpmgr.ru/features/auto-campaigns/yandex-market	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0361	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-characteristics	https://mpmgr.ru/features/auto-characteristics	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0362	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-feedbacks	https://mpmgr.ru/features/auto-feedbacks	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0363	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-feedbacks/ozon	https://mpmgr.ru/features/auto-feedbacks/ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0364	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-feedbacks/wildberries	https://mpmgr.ru/features/auto-feedbacks/wildberries	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0365	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-feedbacks/yandex-market	https://mpmgr.ru/features/auto-feedbacks/yandex-market	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0366	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-mailings	https://mpmgr.ru/features/auto-mailings	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0367	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-prices	https://mpmgr.ru/features/auto-prices	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0368	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-prices/ozon	https://mpmgr.ru/features/auto-prices/ozon	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0369	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-prices/wildberries	https://mpmgr.ru/features/auto-prices/wildberries	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0370	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-prices/yandex-market	https://mpmgr.ru/features/auto-prices/yandex-market	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
M4B1D0371	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	mpmgr.ru	https://mpmgr.ru/features/auto-recommendations	https://mpmgr.ru/features/auto-recommendations	NEEDS_SCOPE_CLASSIFICATION	OPERA_NAVIGATION_ENUMERATION_2026-09-18
